ind,sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,.,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins,,total
21249,2,71,4,3,2,3,0,1,3,1,2,2,1,0,2,1,4,1,0.29,5,0,0,0,0,0,0,0,1,6135,4142,435,315,827,684,0,3,1,0,1,0,0,0,0,0,1,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21250,2,39,4,4,4,1,2,1,3,0,10,2,1,1,1,0,3,4,0.45,0,0,0,0,0,0,0,0,1,5983,4210,319,103,876,295,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21251,2,51,3,3,1,2,0,1,6,1,2,5,0,0,1,1,3,3,0.80,0,0,0,0,0,0,0,0,1,8884,4862,1117,541,1306,507,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21252,1,46,3,3,2,2,0,1,4,0,4,2,1,0,0,1,5,4,0.42,0,0,0,0,0,0,0,0,1,5640,4196,383,312,818,559,0,4,1,0,1,0,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21253,1,57,3,2,2,2,2,1,3,1,5,4,1,0,0,1,2,2,0.56,0,0,0,0,0,0,0,0,0,23691,5131,2191,1818,1558,942,0,4,2,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,,1
21254,2,77,1,4,2,3,1,1,3,1,2,5,1,0,0,1,4,1,0.72,0,0,0,0,0,0,0,0,1,5909,4060,263,155,828,41,0,2,1,0,1,0,0,0,0,1,1,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,0
21255,2,17,3,4,2,3,1,1,4,1,2,6,0,0,1,0,4,4,0.51,0,0,0,0,0,0,0,0,1,11821,4779,1341,503,1486,692,0,2,2,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21256,1,54,3,3,1,2,0,1,3,1,9,5,0,0,0,1,3,4,0.43,2,0,0,0,0,0,0,0,0,14438,5045,2584,1183,1935,995,0,3,1,1,1,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21257,1,47,3,3,2,3,2,1,3,0,2,2,0,0,0,0,3,3,0.61,0,0,0,0,0,0,0,1,1,5404,4296,343,463,658,488,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21258,2,59,2,3,2,3,0,1,7,0,3,5,0,0,0,1,6,4,0.92,0,0,0,0,0,0,0,0,0,5412,4082,243,109,872,138,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21259,2,67,4,3,2,3,1,1,3,1,11,4,1,1,0,1,5,2,0.51,3,0,0,0,0,0,0,0,1,6577,4804,698,594,1359,994,1,4,2,1,1,0,0,0,0,0,1,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21260,2,56,2,3,1,2,0,1,6,1,6,3,1,0,1,1,5,1,0.69,0,0,0,0,0,0,0,0,1,22524,5428,2529,1139,1859,837,0,2,3,1,1,0,0,0,0,0,0,0,1,0,,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,0
21261,1,22,3,3,1,3,2,1,3,1,2,6,0,0,0,1,1,4,0.53,0,0,0,0,0,0,0,0,0,11931,4891,794,922,1005,878,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21262,2,35,3,4,1,4,0,1,3,1,5,2,2,0,0,1,1,1,0.65,0,0,0,0,0,0,0,0,1,7437,4884,908,876,1075,875,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21263,1,38,4,3,1,1,0,1,3,1,2,5,1,0,1,1,3,4,0.42,0,0,0,0,0,0,0,0,1,11562,4915,991,507,1019,885,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21264,1,52,3,4,2,1,1,1,3,1,8,6,0,0,0,1,3,2,0.66,0,0,0,0,0,0,0,0,1,26053,5879,3354,2273,2354,867,0,3,1,0,1,0,0,0,0,0,0,1,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21265,2,68,3,3,2,4,1,1,3,1,1,2,1,0,0,1,5,1,0.56,0,0,0,0,0,0,0,0,0,5567,4352,112,175,997,722,0,4,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21266,2,77,5,3,4,3,1,1,7,1,2,5,0,0,0,1,6,3,0.52,0,0,0,0,0,0,0,0,1,6558,4812,998,795,1251,529,0,4,2,0,1,0,0,1,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21267,2,36,4,3,2,2,0,1,3,1,2,6,1,1,0,1,3,3,0.31,0,0,0,0,0,0,0,0,1,20163,5167,2009,1638,1669,711,1,4,1,0,1,0,0,0,0,1,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
21268,2,53,4,3,1,3,1,1,3,1,9,5,1,0,1,1,3,1,0.65,0,0,0,0,0,0,0,0,1,10887,4905,1238,559,1099,874,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21269,2,38,4,3,2,1,0,1,3,1,12,2,1,0,0,1,1,4,0.77,4,0,0,0,0,0,0,0,1,7962,4956,1086,952,1430,822,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21270,2,32,5,4,1,1,3,1,7,1,6,2,1,0,0,0,4,4,0.57,4,0,0,0,0,0,0,0,0,5456,4048,196,46,922,704,0,3,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21271,1,30,5,3,2,3,0,1,4,1,11,6,0,1,1,1,7,2,0.38,0,0,1,0,0,0,0,0,1,9448,4962,984,666,1167,671,0,3,2,0,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21272,2,17,3,3,2,2,1,1,3,1,9,5,0,0,0,1,5,4,0.42,0,0,0,0,0,0,0,0,1,8276,4509,1073,869,1087,715,0,5,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,0
21273,1,45,5,3,2,4,1,1,3,1,11,2,0,0,0,1,5,4,0.46,0,0,0,0,0,0,0,0,0,24533,5118,2379,1169,1898,581,0,4,1,0,1,0,1,0,0,0,0,0,0,0,,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,1
21274,1,45,4,3,4,6,1,1,3,1,8,5,0,0,1,1,3,3,0.55,7,0,0,0,0,1,0,0,0,7432,4956,1251,935,1033,746,0,3,1,0,1,0,0,0,0,0,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21275,2,27,4,1,2,1,1,1,3,0,10,6,0,0,0,1,7,1,0.46,0,0,0,0,0,0,0,0,1,6232,4882,677,693,1136,906,0,3,0,1,1,1,0,0,0,1,0,0,0,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,1
21276,2,61,3,3,1,2,0,1,3,1,5,2,1,0,0,1,3,1,0.95,0,0,0,0,0,0,0,0,1,13955,5971,3200,2006,2028,698,0,3,2,0,1,0,1,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,1
21277,2,73,3,3,3,3,1,1,3,0,11,2,1,0,0,1,3,3,0.90,0,0,0,0,1,0,0,0,1,5492,4178,550,185,520,327,0,3,1,0,1,0,1,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21278,2,69,2,3,4,3,3,1,3,1,2,2,1,0,0,1,5,3,0.58,4,0,0,0,0,0,0,0,1,5619,4165,545,406,578,738,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21279,2,44,4,3,1,4,3,1,7,1,7,1,1,0,1,1,3,3,0.36,5,0,0,0,1,0,0,0,0,8938,4842,611,537,1075,870,0,4,2,0,1,0,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,,1
21280,1,41,4,3,2,2,1,1,4,0,11,2,1,0,1,1,3,2,0.86,0,0,0,0,0,0,0,0,1,5293,4285,485,233,636,932,1,3,1,0,1,0,1,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21281,2,42,4,3,1,5,0,1,3,1,2,2,0,0,0,1,3,3,0.99,0,0,0,0,0,0,0,0,1,36638,5988,3684,2283,2046,934,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21282,2,58,4,3,2,1,0,1,3,0,6,6,1,0,0,1,3,3,0.48,0,0,0,0,0,0,0,0,1,8080,4762,611,585,1437,539,0,3,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21283,1,83,4,4,2,2,0,1,4,1,5,2,1,0,1,1,5,3,0.76,0,0,0,0,0,0,0,0,1,5600,4277,398,473,807,122,0,4,1,0,1,0,0,0,0,0,1,1,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21284,2,38,4,3,2,2,1,1,3,1,2,6,1,0,2,1,1,1,0.42,16,0,0,0,0,0,0,1,1,5451,4442,245,375,922,752,0,4,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21285,1,42,4,3,2,1,2,1,3,0,9,5,1,0,1,0,3,2,0.74,0,0,0,0,0,0,0,0,1,10248,4927,646,806,1312,705,0,4,1,0,0,0,1,0,0,1,1,0,0,1,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21286,1,37,4,3,2,3,0,1,6,1,11,4,1,1,1,1,1,2,0.79,0,0,0,0,0,0,0,0,0,5583,4119,337,134,942,593,1,2,1,1,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,1
21287,2,69,5,4,3,3,2,1,6,0,2,2,1,1,1,1,1,3,0.41,0,0,0,0,0,0,0,0,1,6113,4082,506,371,936,936,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21288,2,73,5,3,2,4,1,1,3,0,10,6,1,0,1,1,3,1,0.74,0,0,0,0,0,0,0,0,1,11061,4537,925,833,1193,594,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21289,2,34,4,4,2,2,0,1,3,0,6,5,0,0,2,1,3,1,0.34,4,0,0,0,0,1,0,0,1,10032,4570,1004,577,1178,908,0,3,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21290,1,27,5,3,1,1,0,1,1,0,5,6,1,0,1,1,3,1,0.48,0,0,0,0,0,0,0,0,0,35318,5653,3141,2251,2017,963,0,2,2,1,1,0,0,0,0,0,1,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21291,1,54,5,3,1,4,0,1,3,0,5,2,1,0,0,1,7,3,0.30,1,0,0,0,0,0,0,0,1,15844,5137,1961,1584,1813,856,0,2,1,0,0,0,0,0,0,0,0,0,0,1,,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,1
21292,1,65,4,3,4,2,0,1,4,0,2,5,1,1,0,1,3,3,0.41,0,0,0,0,0,0,0,0,1,5391,4409,21,387,864,444,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21293,1,71,2,3,2,3,2,1,3,0,5,2,1,0,1,1,3,4,0.52,0,0,0,0,0,0,0,0,1,5633,4205,116,251,916,509,0,3,1,0,1,0,0,0,0,1,0,0,1,0,,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21294,1,27,4,4,1,4,1,1,3,1,2,5,0,0,1,1,3,4,0.56,3,0,0,0,0,0,0,0,1,5627,4349,597,225,589,198,0,3,2,0,0,0,0,0,0,1,1,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21295,1,29,5,3,2,3,1,1,3,0,7,2,1,0,1,1,3,4,0.50,0,0,0,0,1,0,0,0,1,5602,4427,341,408,764,134,0,3,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21296,1,66,2,1,2,2,1,1,3,0,11,6,0,0,1,1,5,1,0.49,0,0,0,0,0,0,0,0,1,10777,4692,1268,501,1409,842,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21297,2,83,4,2,4,1,0,1,3,1,2,2,0,1,1,1,3,1,0.43,2,0,0,0,1,0,0,0,1,5787,4155,544,200,566,464,0,3,1,0,1,1,1,0,0,0,0,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21298,2,77,1,3,3,3,1,1,3,1,5,2,1,0,0,1,5,2,0.40,0,0,0,0,0,0,0,0,1,8300,4614,1191,582,1442,731,0,3,2,0,1,0,0,0,0,0,1,0,0,0,,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21299,2,46,5,4,2,2,0,1,3,0,2,4,0,1,0,1,3,2,0.53,7,0,0,0,0,0,0,0,1,8779,4999,1448,986,1029,618,0,3,2,0,1,0,0,0,0,1,1,0,0,0,,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21300,1,42,3,3,2,3,2,1,3,1,11,2,1,1,0,1,7,1,0.66,0,0,0,0,0,0,0,0,1,9497,4803,661,893,1352,786,0,4,2,0,1,0,0,0,0,1,0,0,0,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,,1
21301,2,36,4,3,1,4,2,1,3,1,2,6,1,1,0,0,4,3,0.61,7,0,0,0,0,0,0,1,1,6452,4997,833,947,1032,894,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21302,1,67,4,3,2,3,1,1,3,0,12,2,1,0,0,1,3,1,0.71,0,0,0,0,0,0,0,0,1,6208,4918,840,556,1217,868,0,3,1,0,1,0,1,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21303,1,39,4,3,1,3,0,1,3,0,8,2,1,0,0,1,3,3,0.99,8,0,0,0,0,0,0,0,1,7516,4879,897,866,1058,820,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21304,1,52,4,3,1,2,2,1,4,1,9,6,0,0,1,1,4,4,0.53,0,0,0,0,0,0,0,0,1,7054,4970,1351,545,1080,693,0,3,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21305,2,20,4,3,1,3,0,1,3,1,5,2,1,0,1,0,3,1,0.61,0,0,0,0,0,0,0,0,1,13384,5655,3706,2216,2136,921,0,3,2,0,1,0,0,0,0,0,1,0,1,0,,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,0
21306,1,49,3,1,3,3,1,1,6,0,2,6,0,0,0,1,5,3,0.20,0,0,0,0,0,0,0,0,0,8442,4839,772,820,1372,793,0,4,2,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21307,2,60,3,3,2,4,0,1,3,1,6,2,1,0,2,1,5,4,0.70,0,0,0,0,0,0,0,0,1,14797,5418,1987,1464,1889,574,0,2,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21308,1,64,2,3,2,2,2,1,3,0,6,2,0,0,0,1,3,2,0.83,0,0,0,0,0,0,0,0,1,5631,4446,22,18,980,187,0,4,2,0,1,0,0,0,0,0,0,0,0,1,,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,0
21309,1,67,4,3,4,2,0,1,3,1,2,5,1,0,0,1,3,3,0.42,0,0,0,0,0,0,0,0,0,6174,4179,41,71,525,772,0,3,1,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21310,2,58,5,3,4,1,1,1,3,1,2,5,0,0,1,1,1,3,0.24,3,0,0,0,0,0,0,0,0,6094,4431,511,190,632,943,0,3,2,0,1,1,0,0,0,0,1,0,1,0,,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21311,2,28,4,3,1,3,1,1,3,0,2,4,0,0,0,1,3,1,0.13,0,0,0,0,0,0,0,0,1,17996,5093,2777,1110,1951,664,0,3,1,0,1,0,0,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21312,1,33,4,3,1,4,0,1,3,1,5,2,1,0,0,1,1,3,0.51,5,0,0,0,0,0,0,0,1,5529,4058,483,407,932,299,0,4,2,0,0,0,0,0,0,1,0,0,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21313,2,59,3,3,1,2,0,1,3,0,11,2,2,1,0,1,3,3,0.58,0,0,0,0,0,0,0,0,1,5754,4026,115,427,653,650,0,3,1,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,1
21314,1,75,4,4,2,2,0,1,3,0,11,5,0,0,0,1,4,1,0.53,0,0,0,0,0,0,0,0,1,5834,4390,176,363,683,152,0,4,1,0,1,0,0,0,1,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
21315,2,32,4,4,4,4,1,1,3,1,2,5,0,0,0,1,3,3,0.72,0,0,0,0,0,0,0,0,0,11437,4808,1324,766,1109,524,0,3,1,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,,1
