sex,age_sim,lv_educ,empl_stat,marit_stat,house_memb,chil_u_18_y,nation,religion,soc_econ_stat,prof_ind,prof_stat,count_house,own_field,num_car_house,own_rent_house,edu,temperam,ind_risk_sim,invest_exp_sim,shares,corp_oblig,oth,inv_fund,cash,crypto,gov_bond,deposits,income_sim,pers_exp_sim,house_exp_sim,taxes_sim,transp_telecom_sim,hobby_sim,banking,bk_oprat,bk_dc,bk_cc,bk_acc,ins_prop,ins_life,ins_casco,health_ins,overdraft,cons_cred,mortgage,car_leas,pens_ins
1,48,4,3,2,2,1,1,4,1,4,4,1,0,1,1,5,3,0.63574785,3,0,0,0,0,0,0,0,1,13886,4701,1124,1339,1434,494,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,40,3,2,1,1,0,1,2,0,3,3,0,0,1,0,3,2,0.33074856,1,0,0,0,0,0,0,0,0,19186,4186,280,752,770,250,0,3,0,0,1,0,0,0,0,0,0,0,0,0
2,59,3,4,2,1,1,2,2,0,3,1,1,0,0,0,4,3,0.4240052,0,0,0,0,0,0,0,0,1,23346,4943,378,866,1567,231,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,1,0,1,2,0,4,5,1,0,1,1,5,3,0.4221456,1,0,0,0,0,0,0,0,0,37299,4183,207,1231,730,248,0,4,0,1,1,0,0,0,0,1,0,0,0,0
1,39,3,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.35323828,1,0,0,0,0,0,0,0,0,13795,4401,431,662,934,318,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,2,2,1,1,3,0,4,3,1,0,1,1,3,2,0.46247086,0,0,0,0,0,0,0,0,1,13062,4412,439,684,1022,339,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,3,3,2,2,1,1,2,0,4,3,0,0,0,0,3,2,0.3238962,0,0,0,0,0,0,0,0,1,16130,4424,612,534,959,378,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,3,0,4,4,1,0,1,1,3,2,0.37280473,0,0,0,0,0,0,0,0,1,12114,4298,487,904,974,332,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,1,1,1,3,0,4,4,0,0,1,1,4,2,0.38529283,1,0,0,0,0,0,0,0,0,14301,4315,516,930,870,295,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,4,0,0,1,1,3,2,0.35267362,1,0,0,0,0,0,0,0,1,15014,4292,474,806,920,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,2,0,4,3,1,0,1,1,4,2,0.44638517,2,0,0,0,0,0,0,0,0,19662,4416,288,756,895,276,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,3,2,1,2,1,1,2,0,4,3,0,0,0,0,3,2,0.33792567,1,0,0,0,0,0,0,0,0,15701,4284,412,659,864,256,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,47,4,3,2,2,2,1,4,1,5,3,1,0,1,1,5,3,0.67390275,1,0,0,0,0,0,0,0,1,17098,4816,622,1214,1458,338,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.42522252,0,0,0,0,0,0,0,0,1,17479,4504,591,670,1057,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,49,3,3,2,1,1,1,3,0,4,3,1,0,0,0,3,3,0.3903153,0,0,0,0,0,0,0,0,1,16530,4607,590,534,1197,409,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,57,3,5,2,2,2,2,4,0,6,3,1,0,0,1,5,4,0.7834306,0,0,0,0,0,0,0,0,1,37498,5288,758,811,2139,384,0,4,1,0,1,0,0,0,0,1,1,0,0,0
1,41,3,3,1,2,1,1,2,0,4,3,0,0,0,0,3,2,0.32428703,1,0,0,0,0,0,0,0,0,13309,4364,487,624,895,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,1,2,0,4,3,1,0,1,1,4,3,0.3910707,0,0,0,0,0,0,0,0,0,24633,4317,531,797,864,286,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,38,4,3,1,2,1,1,3,1,5,4,1,0,1,1,4,2,0.51709867,2,0,0,0,0,0,0,0,1,14977,4456,624,822,959,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,0,1,3,0,4,3,1,0,1,1,3,2,0.39616695,1,0,0,0,0,0,0,0,0,17771,4288,254,851,853,254,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,3,3,1,2,0,1,2,0,4,3,0,0,1,1,4,2,0.40068176,0,0,0,0,0,0,0,0,0,22696,4327,411,707,913,253,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,46,3,3,2,2,1,1,3,0,3,3,1,0,0,0,4,3,0.4506577,0,0,0,0,0,0,0,0,1,21703,4672,513,580,1313,308,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,52,3,4,2,1,1,1,3,0,3,2,1,0,0,0,4,3,0.46044403,0,0,0,0,0,0,0,0,1,24674,4838,326,597,1465,248,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,2,1,1,1,3,0,3,3,0,0,0,0,3,2,0.38317657,0,0,0,0,0,0,0,0,0,20743,4322,339,700,980,231,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,57,4,4,2,2,1,2,3,0,5,4,1,0,1,1,5,4,0.5062313,0,0,0,0,0,0,0,0,1,24929,4581,936,974,1064,543,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,40,3,3,1,2,0,1,2,0,3,3,0,0,0,0,3,2,0.31530645,1,0,0,0,0,0,0,0,0,14689,4314,379,651,911,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,2,2,1,1,2,0,4,3,0,0,0,0,3,2,0.31584477,1,0,0,0,0,0,0,0,0,13881,4371,525,604,865,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,3,1,0,1,1,3,2,0.36116734,1,0,0,0,0,0,0,0,1,16428,4333,409,727,874,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,4,1,5,4,1,0,1,1,5,3,0.65508586,3,0,0,0,0,0,0,0,1,15257,4729,1144,1288,1389,468,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,73,4,5,3,1,1,2,3,0,5,1,1,0,0,0,4,4,0.50434035,0,0,0,0,0,0,0,0,1,27729,5495,554,953,2153,205,0,3,1,0,1,0,0,0,0,1,1,0,0,0
2,55,3,4,2,1,1,2,3,0,4,2,1,0,0,0,4,3,0.45780846,0,0,0,0,0,0,0,0,1,19949,4867,471,657,1384,320,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,2,1,3,0,6,3,1,0,1,1,4,2,0.5972824,1,0,0,0,0,0,0,0,1,19943,4644,655,853,1138,356,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,1,2,0,2,2,0,4,4,1,0,1,1,4,3,0.3530517,0,0,0,0,0,0,0,0,0,31514,4218,487,956,788,281,0,4,0,1,1,0,0,0,0,1,0,0,0,0
2,50,4,4,2,2,3,2,5,1,8,5,1,1,1,1,6,3,0.96681505,1,0,0,0,0,0,0,0,1,13921,4732,1063,1571,1543,445,0,5,2,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.35630354,1,0,0,0,0,0,0,0,0,15270,4369,419,665,933,314,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,2,0.5189526,2,0,0,0,0,0,0,0,1,15170,4596,852,968,1070,381,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,3,1,2,1,1,3,0,4,3,1,0,1,1,3,2,0.39256015,2,0,0,0,0,0,0,0,0,14931,4400,449,746,982,326,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,3,3,1,2,1,1,3,0,4,3,0,0,0,0,3,2,0.34188396,1,0,0,0,0,0,0,0,0,12157,4437,500,672,918,326,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,3,0.47172543,0,0,0,0,0,0,0,0,1,23984,4492,540,787,1065,347,0,4,1,0,1,0,0,0,0,0,0,0,0,0
2,40,4,3,1,3,1,2,3,1,7,4,1,0,1,1,5,3,0.6984744,1,0,0,0,0,0,0,0,1,19952,4708,1133,1249,1049,523,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,2,0,2,2,0,4,4,1,0,1,1,4,3,0.40730956,0,0,0,0,0,0,0,0,0,29541,4311,420,904,837,268,0,4,0,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.48482683,0,0,0,0,0,0,0,0,1,13461,4525,665,967,1157,348,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,2,2,1,1,2,0,3,3,0,0,0,0,3,2,0.32082018,1,0,0,0,0,0,0,0,0,16980,4464,371,636,986,284,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,55,4,4,2,2,2,2,3,0,5,3,1,0,0,1,4,3,0.50280315,0,0,0,0,0,0,0,0,1,19142,4804,639,726,1460,411,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,3,0,4,4,1,0,1,1,3,2,0.3116502,2,0,0,0,0,0,0,0,1,15013,4294,382,868,827,324,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,3,0.41140544,1,0,0,0,0,0,0,0,1,15367,4441,666,570,916,430,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,54,4,3,2,1,1,2,3,0,3,2,1,0,0,0,4,3,0.4801837,0,0,0,0,0,0,0,0,1,28170,4781,42,899,1224,247,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.35093448,1,0,0,0,0,0,0,0,0,15502,4390,337,629,847,287,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,46,4,3,1,2,2,1,3,0,5,4,1,0,1,1,4,3,0.4896698,2,0,0,0,0,0,0,0,1,18191,4585,245,673,1104,370,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,2,1,1,0,1,3,0,3,3,1,0,1,0,3,2,0.38140005,1,0,0,0,0,0,0,0,0,16561,4344,323,834,903,251,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,36,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.48641258,1,0,0,0,0,0,0,0,1,20357,4459,597,761,1006,307,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,46,4,3,1,1,0,1,2,0,3,4,0,0,1,0,3,2,0.31667444,0,0,0,0,0,0,0,0,0,26553,4135,147,798,740,228,0,3,0,0,1,0,0,0,0,1,0,0,0,0
1,43,4,3,1,2,1,2,3,0,6,4,1,0,1,1,4,3,0.5121419,0,0,0,0,0,0,0,0,1,22198,4604,731,846,1006,411,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,4,1,0,1,1,3,2,0.40046945,1,0,0,0,0,0,0,0,1,16116,4481,399,694,896,310,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,46,4,3,2,2,1,1,3,0,5,3,1,0,1,1,4,3,0.45658317,1,0,0,0,0,0,0,0,1,14348,4503,575,709,1061,368,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.33421004,1,0,0,0,0,0,0,0,0,14903,4302,336,664,878,279,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,2,0,1,2,0,3,3,0,0,1,0,3,2,0.31019497,1,0,0,0,0,0,0,0,0,16751,4234,343,722,764,267,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,47,4,3,1,2,2,1,3,0,6,4,1,0,1,1,4,3,0.5415778,1,0,0,0,0,0,0,0,1,19931,4623,930,1040,1185,440,0,4,1,0,1,0,0,0,0,1,0,0,0,0
2,48,4,3,2,2,1,1,3,0,5,3,1,0,0,1,3,3,0.47208336,0,0,0,0,0,0,0,0,1,11991,4622,721,700,1173,395,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,2,1,2,0,1,2,0,3,3,0,0,1,1,3,2,0.33462748,1,0,0,0,0,0,0,0,0,17804,4301,462,696,815,295,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,2,2,1,1,3,0,4,3,0,0,0,0,3,2,0.33820277,1,0,0,0,0,0,0,0,0,13165,4290,416,680,933,331,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,62,4,4,2,2,1,2,3,0,4,3,1,0,0,0,4,4,0.43836907,0,0,0,0,0,0,0,0,1,24664,4848,710,675,1498,404,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,2,1,2,0,1,2,0,2,3,0,0,1,0,3,2,0.30603895,0,0,0,0,0,0,0,0,0,19423,4235,225,663,914,286,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,1,3,0,4,4,0,0,1,1,4,2,0.40722027,1,0,0,0,0,0,0,0,1,15178,4308,419,924,898,315,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,63,3,4,2,1,2,2,3,0,4,1,1,0,0,0,4,3,0.5539097,0,0,0,0,0,0,0,0,1,31336,5183,360,824,1818,237,0,3,1,0,1,0,0,0,0,0,1,0,0,0
1,40,4,3,1,2,0,1,2,0,5,4,0,0,1,1,4,2,0.42601883,2,0,0,0,0,0,0,0,0,24960,4328,521,982,792,318,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,45,4,3,2,2,1,1,3,0,4,3,0,0,0,0,3,2,0.3074063,0,0,0,0,0,0,0,0,1,15502,4478,502,532,959,337,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,3,0,4,3,1,0,1,0,3,2,0.33958665,1,0,0,0,0,0,0,0,0,14887,4364,356,669,878,301,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,0,1,2,0,3,4,0,0,1,1,3,2,0.33463934,1,0,0,0,0,0,0,0,0,21945,4243,293,726,736,237,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,2,0,4,3,0,0,0,0,3,2,0.37323362,0,0,0,0,0,0,0,0,1,18335,4474,398,591,917,316,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,1,2,1,1,3,0,3,3,0,0,0,0,3,2,0.41864786,0,0,0,0,0,0,0,0,1,17593,4529,373,636,1116,283,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,3,4,1,0,1,1,3,2,0.28359902,1,0,0,0,0,0,0,0,0,15257,4282,372,724,864,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,0,1,2,0,4,3,1,0,1,1,4,2,0.45721748,2,0,0,0,0,0,0,0,1,27275,4455,315,854,907,297,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,2,0,1,2,0,4,4,0,0,1,1,4,3,0.4139815,2,0,0,0,0,0,0,0,1,19913,4357,415,767,917,312,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,38,4,3,1,2,0,1,2,0,4,3,1,0,1,1,3,2,0.40937787,0,0,0,0,0,0,0,0,0,21579,4305,301,709,890,238,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,50,4,3,2,2,1,2,2,0,4,3,1,0,0,0,3,3,0.39273614,0,0,0,0,0,0,0,0,1,23970,4715,371,697,1033,256,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,62,4,4,2,1,1,2,3,0,4,3,1,0,0,0,3,3,0.40062827,0,0,0,0,0,0,0,0,1,20748,4662,612,710,1351,423,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,2,0.4986642,0,0,0,0,0,0,0,0,1,17134,4448,462,835,951,333,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,4,1,0,1,1,4,2,0.4604697,1,0,0,0,0,0,0,0,1,12781,4408,582,1192,1079,299,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,41,4,3,1,1,0,1,3,0,4,3,0,0,1,1,3,2,0.34337136,1,0,0,0,0,0,0,0,0,14563,4251,385,764,799,264,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,5,3,1,0,1,1,4,3,0.44686556,0,0,0,0,0,0,0,0,1,18919,4426,680,789,879,346,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,49,4,4,2,2,1,2,3,0,5,4,1,0,1,1,4,3,0.40748936,0,0,0,0,0,0,0,0,1,18340,4429,781,748,998,446,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,1,2,1,1,3,0,5,3,1,0,0,1,4,3,0.53717506,0,0,0,0,0,0,0,0,1,19529,4702,770,754,1343,385,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,50,4,3,1,1,0,1,3,0,3,3,0,0,1,0,4,3,0.39687872,1,0,0,0,0,0,0,0,0,18096,4418,125,897,970,196,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,2,2,1,1,3,0,5,4,1,0,1,1,3,2,0.42699623,1,0,0,0,0,0,0,0,1,19157,4425,578,803,840,355,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,3,3,2,2,1,1,3,0,4,3,1,0,0,0,4,3,0.48909965,0,0,0,0,0,0,0,0,1,22309,4678,516,599,1316,311,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,61,3,5,2,1,2,2,3,0,3,2,1,0,0,0,4,4,0.4414277,0,0,0,0,0,0,0,0,1,23649,4919,664,562,1615,446,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,38,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.45056412,0,0,0,0,0,0,0,0,1,17439,4517,530,680,1063,303,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,0,1,3,2,0.4539475,0,0,0,0,0,0,0,0,1,21931,4463,482,617,1033,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,2,0,1,3,0,5,5,1,0,1,1,4,3,0.41060162,1,0,0,0,0,0,0,0,1,22705,4238,716,1123,827,380,0,4,0,0,1,0,0,0,0,1,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,4,1,0,1,1,3,2,0.35411575,2,0,0,0,0,0,0,0,1,14690,4371,327,729,873,327,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,2,0.44972634,1,0,0,0,0,0,0,0,1,15243,4608,614,757,1165,317,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,3,0.36606577,0,0,0,0,0,0,0,0,1,18180,4412,592,619,974,374,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,3,0,4,3,0,0,0,1,3,2,0.35680455,0,0,0,0,0,0,0,0,1,15359,4519,682,532,1001,358,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,1,1,0,1,2,0,3,3,0,0,1,1,3,2,0.28729746,1,0,0,0,0,0,0,0,0,15184,4231,416,713,789,271,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,2,1,1,3,0,4,3,1,0,1,1,5,2,0.50641584,1,0,0,0,0,0,0,0,1,20365,4449,717,1103,1064,358,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,44,4,3,2,2,0,2,3,0,4,4,1,0,1,1,4,3,0.4013546,0,0,0,0,0,0,0,0,1,22282,4350,622,910,904,368,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,41,3,2,2,2,1,1,3,0,4,4,0,0,1,1,4,2,0.37884542,2,0,0,0,0,0,0,0,0,16263,4219,461,963,771,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,48,3,4,2,2,2,2,3,0,5,3,1,0,0,1,4,3,0.55507636,0,0,0,0,0,0,0,0,1,25668,4764,763,723,1364,413,0,4,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,3,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.48314723,1,0,0,0,0,0,0,0,1,16122,4440,544,745,982,304,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,51,3,4,2,2,1,1,2,0,4,2,1,0,0,0,3,3,0.43391854,0,0,0,0,0,0,0,0,1,23891,4772,568,596,1394,327,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,52,3,4,2,1,1,1,3,0,3,2,1,0,0,0,4,3,0.46031964,0,0,0,0,0,0,0,0,1,21587,4727,601,748,1538,295,0,3,1,0,1,0,0,0,0,1,0,0,0,0
1,42,3,3,2,2,1,1,2,0,3,3,0,0,0,0,3,2,0.2920814,1,0,0,0,0,0,0,0,0,12738,4298,447,561,842,327,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,2,1,1,1,3,0,3,3,0,0,1,1,3,2,0.3016525,2,0,0,0,0,0,0,0,0,13203,4249,429,712,805,296,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,1,1,3,0,4,3,1,0,1,0,3,2,0.39291424,1,0,0,0,0,0,0,0,1,15275,4474,340,647,953,306,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,48,4,3,2,2,1,1,3,0,4,3,1,0,0,1,3,3,0.31738606,1,0,0,0,0,0,0,0,1,12823,4406,621,435,1076,395,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,3,3,1,1,1,1,3,0,3,2,0,0,0,0,3,2,0.3633661,0,0,0,0,0,0,0,0,0,15531,4491,361,611,1037,283,0,2,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,3,1,1,0,1,2,0,3,3,0,0,1,1,3,2,0.34875286,2,0,0,0,0,0,0,0,0,21142,4220,238,707,785,234,0,3,0,0,1,0,0,0,0,0,0,0,0,0
1,47,4,3,2,2,1,1,3,0,4,3,1,0,0,0,3,3,0.31152433,0,0,0,0,0,0,0,0,1,14515,4510,455,715,1058,289,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,2,0,4,3,0,0,0,1,3,2,0.3867135,0,0,0,0,0,0,0,0,0,13274,4375,425,622,887,299,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,3,3,2,2,1,1,3,0,4,3,0,0,1,0,3,2,0.4110303,1,0,0,0,0,0,0,0,0,17026,4385,631,736,1043,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,3,1,2,1,1,2,0,4,3,1,0,1,1,3,2,0.41338083,1,0,0,0,0,0,0,0,0,17068,4342,409,679,908,288,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,48,4,3,2,2,1,1,3,0,4,3,1,0,0,0,3,3,0.38417843,0,0,0,0,0,0,0,0,1,19398,4559,440,713,1119,315,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,44,3,3,2,2,1,1,3,0,4,3,0,0,0,0,3,2,0.33060387,0,0,0,0,0,0,0,0,1,15332,4374,547,541,915,381,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,3,3,1,2,1,1,3,0,3,3,1,0,0,0,3,2,0.390525,0,0,0,0,0,0,0,0,1,17917,4521,390,637,1035,300,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,43,4,3,2,2,2,1,4,0,6,4,1,0,1,1,4,2,0.54227597,2,0,0,0,0,0,0,0,1,11624,4613,715,1042,1216,422,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,4,4,1,0,1,1,4,2,0.5047302,2,0,0,0,0,0,0,0,1,18421,4437,726,1011,1053,306,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,3,1,1,1,1,3,0,4,4,1,0,1,1,4,2,0.44498563,1,0,0,0,0,0,0,0,1,15632,4373,352,942,890,256,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,2,3,0,4,4,1,0,1,1,5,3,0.520419,1,0,0,0,0,0,0,0,1,20273,4336,722,1288,1018,319,0,4,1,0,1,0,0,0,0,1,0,0,0,0
1,42,3,3,1,2,1,1,3,0,4,3,0,0,0,0,3,2,0.3932925,1,0,0,0,0,0,0,0,0,17993,4496,397,628,1044,306,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,46,3,3,2,2,1,1,3,0,4,3,1,0,0,0,4,3,0.5277091,0,0,0,0,0,0,0,0,1,23482,4770,543,614,1359,313,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,40,4,3,1,2,1,1,3,0,5,3,1,0,1,1,3,2,0.4371283,1,0,0,0,0,0,0,0,1,19672,4484,419,680,995,330,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,45,4,4,2,3,1,2,3,0,5,4,1,0,1,1,5,3,0.5565505,0,0,0,0,0,0,0,0,1,26513,4717,919,788,1243,414,0,4,1,1,1,0,0,0,0,1,0,0,0,0
1,41,3,3,1,2,1,1,2,0,3,3,0,0,0,0,3,2,0.32249725,1,0,0,0,0,0,0,0,0,14862,4338,383,620,931,312,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,37,4,2,1,2,1,1,3,0,4,3,1,0,1,1,4,2,0.49098468,1,0,0,0,0,0,0,0,0,23744,4424,295,864,880,276,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,42,4,3,1,2,0,2,3,0,5,4,1,0,1,1,4,3,0.45736158,0,0,0,0,0,0,0,0,1,25780,4342,666,893,909,353,0,4,0,0,1,0,0,0,0,1,0,0,0,0
1,43,3,3,2,2,1,1,3,0,4,3,0,0,0,0,3,3,0.37061507,1,0,0,0,0,0,0,0,1,16064,4427,526,664,1004,389,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,39,4,3,1,2,1,1,3,0,5,4,1,0,1,1,4,2,0.50094455,2,0,0,0,0,0,0,0,1,17189,4508,465,850,974,351,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,41,4,2,2,2,1,1,3,0,4,4,0,0,1,1,4,2,0.35814798,2,0,0,0,0,0,0,0,0,12944,4274,581,946,874,345,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,39,4,2,1,2,1,1,3,0,4,3,0,0,1,1,3,2,0.33076105,1,0,0,0,0,0,0,0,0,13300,4334,469,737,835,302,0,3,1,0,1,0,0,0,0,0,0,0,0,0
2,65,3,4,2,1,1,2,2,0,4,1,1,0,0,0,4,4,0.40850106,0,0,0,0,0,0,0,0,1,26670,5096,486,784,1776,256,0,3,0,0,1,0,0,0,0,1,0,0,0,0
2,56,3,3,2,2,1,1,2,0,3,2,1,0,0,0,3,3,0.33712626,0,0,0,0,0,0,0,0,1,21695,4833,312,714,1407,242,0,3,1,0,1,0,0,0,0,0,0,0,0,0
1,43,4,3,2,2,1,1,2,0,4,3,0,0,1,1,3,2,0.34378538,1,0,0,0,0,0,0,0,1,15501,4359,464,673,905,314,0,3,1,0,1,0,0,0,0,0,0,0,0,0
